Customer_ID,Age,Gender,Location,Total_Spend,Average_Order_Value,Previous_Purchases,Average_Rating,Discount_Usage_Rate,Promo_Usage_Rate,Subscription_Rate,Customer_Value_Tier
2230,70,Male,Minnesota,97,97.0,50,3.9,0.0,0.0,0.0,High
2231,52,Male,Colorado,36,36.0,33,3.8,0.0,0.0,0.0,Low
2232,34,Male,Utah,49,49.0,1,4.1,0.0,0.0,0.0,Medium
2233,65,Male,North Carolina,64,64.0,14,4.0,0.0,0.0,0.0,Medium
2234,38,Male,Florida,31,31.0,48,4.5,0.0,0.0,0.0,Low
2235,35,Male,New Hampshire,66,66.0,26,4.0,0.0,0.0,0.0,Medium
2236,40,Male,Illinois,82,82.0,44,4.5,0.0,0.0,0.0,High
2237,23,Male,Louisiana,88,88.0,18,2.7,0.0,0.0,0.0,High
2238,45,Male,Alabama,34,34.0,31,3.8,0.0,0.0,0.0,Low
2239,40,Male,Florida,84,84.0,18,3.8,0.0,0.0,0.0,High
2240,42,Male,Alabama,96,96.0,41,3.8,0.0,0.0,0.0,High
2241,57,Male,California,71,71.0,18,4.3,0.0,0.0,0.0,Medium
2242,18,Male,Maryland,77,77.0,3,3.5,0.0,0.0,0.0,High
2243,18,Male,Nevada,66,66.0,5,3.8,0.0,0.0,0.0,Medium
2244,56,Male,Massachusetts,21,21.0,13,3.7,0.0,0.0,0.0,Low
2245,35,Male,South Carolina,37,37.0,22,4.8,0.0,0.0,0.0,Low
2246,49,Male,Delaware,90,90.0,45,4.9,0.0,0.0,0.0,High
2247,49,Male,Hawaii,96,96.0,39,4.3,0.0,0.0,0.0,High
2248,34,Male,Florida,37,37.0,18,4.4,0.0,0.0,0.0,Low
2249,63,Male,Rhode Island,66,66.0,19,3.4,0.0,0.0,0.0,Medium
2250,42,Male,Wyoming,45,45.0,29,4.3,0.0,0.0,0.0,Low
2251,41,Male,Colorado,89,89.0,19,4.6,0.0,0.0,0.0,High
2252,26,Male,Virginia,94,94.0,22,3.8,0.0,0.0,0.0,High
2253,48,Male,Nebraska,96,96.0,21,3.9,0.0,0.0,0.0,High
2254,62,Male,Oklahoma,31,31.0,22,2.6,0.0,0.0,0.0,Low
2255,24,Male,North Dakota,79,79.0,44,4.2,0.0,0.0,0.0,High
2256,48,Male,Michigan,39,39.0,42,4.6,0.0,0.0,0.0,Low
2257,31,Male,California,22,22.0,33,5.0,0.0,0.0,0.0,Low
2258,41,Male,Tennessee,32,32.0,6,4.2,0.0,0.0,0.0,Low
2259,24,Male,Ohio,71,71.0,44,4.3,0.0,0.0,0.0,Medium
2260,60,Male,Florida,96,96.0,24,3.3,0.0,0.0,0.0,High
2261,38,Male,Missouri,82,82.0,16,4.9,0.0,0.0,0.0,High
2262,58,Male,South Carolina,76,76.0,12,4.4,0.0,0.0,0.0,High
2263,53,Male,Arizona,22,22.0,50,3.1,0.0,0.0,0.0,Low
2264,44,Male,Indiana,40,40.0,42,3.5,0.0,0.0,0.0,Low
2265,51,Male,North Dakota,92,92.0,50,3.9,0.0,0.0,0.0,High
2266,36,Male,Montana,94,94.0,10,3.9,0.0,0.0,0.0,High
2267,20,Male,Missouri,44,44.0,32,4.3,0.0,0.0,0.0,Low
2268,32,Male,Kentucky,49,49.0,37,3.8,0.0,0.0,0.0,Medium
2269,66,Male,Georgia,26,26.0,15,2.7,0.0,0.0,0.0,Low
2270,49,Male,Kentucky,38,38.0,27,4.4,0.0,0.0,0.0,Low
2271,27,Male,Georgia,72,72.0,7,3.5,0.0,0.0,0.0,Medium
2272,29,Male,Alaska,99,99.0,49,3.4,0.0,0.0,0.0,High
2273,29,Male,Maine,38,38.0,44,4.0,0.0,0.0,0.0,Low
2274,55,Male,New Mexico,96,96.0,13,4.8,0.0,0.0,0.0,High
2275,57,Male,New York,27,27.0,38,4.5,0.0,0.0,0.0,Low
2276,29,Male,Oklahoma,24,24.0,10,4.4,0.0,0.0,0.0,Low
2277,31,Male,Wyoming,82,82.0,25,4.1,0.0,0.0,0.0,High
2278,25,Male,Alabama,56,56.0,18,4.6,0.0,0.0,0.0,Medium
2279,61,Male,Maryland,25,25.0,6,3.8,0.0,0.0,0.0,Low
2280,53,Male,West Virginia,67,67.0,35,2.9,0.0,0.0,0.0,Medium
2281,22,Male,Kentucky,21,21.0,31,2.8,0.0,0.0,0.0,Low
2282,28,Male,Kansas,27,27.0,41,3.0,0.0,0.0,0.0,Low
2283,18,Male,Idaho,97,97.0,8,4.2,0.0,0.0,0.0,High
2284,44,Male,Ohio,45,45.0,34,4.1,0.0,0.0,0.0,Low
2285,32,Male,Iowa,63,63.0,20,4.1,0.0,0.0,0.0,Medium
2286,34,Male,Michigan,100,100.0,38,4.6,0.0,0.0,0.0,High
2287,67,Male,South Dakota,38,38.0,35,2.5,0.0,0.0,0.0,Low
2288,66,Male,Nebraska,45,45.0,6,3.0,0.0,0.0,0.0,Low
2289,28,Male,California,91,91.0,50,3.8,0.0,0.0,0.0,High
2290,70,Male,Nevada,82,82.0,47,4.1,0.0,0.0,0.0,High
2291,37,Male,Kansas,48,48.0,23,3.3,0.0,0.0,0.0,Medium
2292,28,Male,Ohio,30,30.0,13,5.0,0.0,0.0,0.0,Low
2293,43,Male,Vermont,34,34.0,31,3.8,0.0,0.0,0.0,Low
2294,37,Male,Georgia,68,68.0,16,3.3,0.0,0.0,0.0,Medium
2295,54,Male,Maryland,95,95.0,40,5.0,0.0,0.0,0.0,High
2296,50,Male,Connecticut,22,22.0,45,2.9,0.0,0.0,0.0,Low
2297,46,Male,Washington,88,88.0,50,2.5,0.0,0.0,0.0,High
2298,60,Male,California,83,83.0,1,4.7,0.0,0.0,0.0,High
2299,40,Male,Montana,87,87.0,10,2.9,0.0,0.0,0.0,High
2300,64,Male,Idaho,57,57.0,48,3.7,0.0,0.0,0.0,Medium
2301,18,Male,Pennsylvania,88,88.0,38,4.4,0.0,0.0,0.0,High
2302,37,Male,Maine,20,20.0,21,2.9,0.0,0.0,0.0,Low
2303,36,Male,Montana,39,39.0,38,3.6,0.0,0.0,0.0,Low
2304,51,Male,New Jersey,71,71.0,31,4.8,0.0,0.0,0.0,Medium
2305,26,Male,Louisiana,73,73.0,9,4.7,0.0,0.0,0.0,Medium
2306,68,Male,Maine,63,63.0,47,2.6,0.0,0.0,0.0,Medium
2307,27,Male,Florida,78,78.0,8,3.4,0.0,0.0,0.0,High
2308,28,Male,Missouri,96,96.0,30,3.5,0.0,0.0,0.0,High
2309,49,Male,North Dakota,81,81.0,22,3.4,0.0,0.0,0.0,High
2310,70,Male,Connecticut,95,95.0,3,5.0,0.0,0.0,0.0,High
2311,30,Male,Virginia,68,68.0,15,4.6,0.0,0.0,0.0,Medium
2312,27,Male,Montana,28,28.0,10,4.8,0.0,0.0,0.0,Low
2313,19,Male,Vermont,30,30.0,19,3.7,0.0,0.0,0.0,Low
2314,64,Male,Georgia,31,31.0,36,4.7,0.0,0.0,0.0,Low
2315,42,Male,Virginia,95,95.0,12,4.4,0.0,0.0,0.0,High
2316,69,Male,Vermont,79,79.0,49,3.5,0.0,0.0,0.0,High
2317,28,Male,Montana,39,39.0,7,3.8,0.0,0.0,0.0,Low
2318,47,Male,New Jersey,34,34.0,28,4.7,0.0,0.0,0.0,Low
2319,69,Male,Wyoming,28,28.0,30,3.1,0.0,0.0,0.0,Low
2320,56,Male,Maine,38,38.0,29,5.0,0.0,0.0,0.0,Low
2321,28,Male,New Mexico,55,55.0,9,3.7,0.0,0.0,0.0,Medium
2322,50,Male,Colorado,31,31.0,27,3.0,0.0,0.0,0.0,Low
2323,39,Male,Connecticut,84,84.0,21,4.5,0.0,0.0,0.0,High
2324,35,Male,Maryland,93,93.0,36,4.7,0.0,0.0,0.0,High
2325,59,Male,Oregon,28,28.0,19,3.5,0.0,0.0,0.0,Low
2326,44,Male,New York,55,55.0,47,4.4,0.0,0.0,0.0,Medium
2327,66,Male,Oklahoma,63,63.0,38,2.6,0.0,0.0,0.0,Medium
2328,20,Male,Alabama,94,94.0,22,4.2,0.0,0.0,0.0,High
2329,45,Male,North Dakota,36,36.0,29,2.6,0.0,0.0,0.0,Low
2330,49,Male,Nebraska,97,97.0,42,4.8,0.0,0.0,0.0,High
2331,60,Male,Arizona,63,63.0,47,2.9,0.0,0.0,0.0,Medium
2332,61,Male,Illinois,77,77.0,10,4.3,0.0,0.0,0.0,High
2333,36,Male,South Carolina,53,53.0,10,2.6,0.0,0.0,0.0,Medium
2334,33,Male,Kansas,77,77.0,1,3.8,0.0,0.0,0.0,High
2335,49,Male,Kansas,79,79.0,7,4.2,0.0,0.0,0.0,High
2336,31,Male,Idaho,37,37.0,10,3.9,0.0,0.0,0.0,Low
2337,19,Male,California,94,94.0,11,3.1,0.0,0.0,0.0,High
2338,39,Male,North Dakota,76,76.0,5,3.6,0.0,0.0,0.0,High
2339,66,Male,Georgia,68,68.0,21,4.0,0.0,0.0,0.0,Medium
2340,25,Male,Illinois,65,65.0,24,3.4,0.0,0.0,0.0,Medium
2341,63,Male,Delaware,24,24.0,37,2.6,0.0,0.0,0.0,Low
2342,56,Male,Connecticut,31,31.0,22,4.5,0.0,0.0,0.0,Low
2343,20,Male,Tennessee,89,89.0,16,4.9,0.0,0.0,0.0,High
2344,58,Male,Maryland,49,49.0,44,4.4,0.0,0.0,0.0,Medium
2345,34,Male,Rhode Island,92,92.0,14,3.5,0.0,0.0,0.0,High
2346,28,Male,New York,32,32.0,23,3.3,0.0,0.0,0.0,Low
2347,22,Male,New Mexico,67,67.0,46,3.1,0.0,0.0,0.0,Medium
2348,37,Male,California,64,64.0,46,4.2,0.0,0.0,0.0,Medium
2349,54,Male,Maine,84,84.0,16,4.9,0.0,0.0,0.0,High
2350,65,Male,New York,34,34.0,40,3.9,0.0,0.0,0.0,Low
2351,57,Male,Hawaii,26,26.0,21,4.2,0.0,0.0,0.0,Low
2352,38,Male,New Hampshire,50,50.0,25,4.9,0.0,0.0,0.0,Medium
2353,70,Male,Nebraska,46,46.0,25,2.8,0.0,0.0,0.0,Medium
2354,56,Male,Montana,71,71.0,25,4.1,0.0,0.0,0.0,Medium
2355,56,Male,Wisconsin,78,78.0,27,4.8,0.0,0.0,0.0,High
2356,22,Male,Tennessee,35,35.0,12,4.1,0.0,0.0,0.0,Low
2357,57,Male,Montana,58,58.0,27,3.0,0.0,0.0,0.0,Medium
2358,53,Male,Michigan,67,67.0,40,4.2,0.0,0.0,0.0,Medium
2359,53,Male,Texas,93,93.0,38,3.8,0.0,0.0,0.0,High
2360,19,Male,Pennsylvania,81,81.0,44,3.3,0.0,0.0,0.0,High
2361,49,Male,New York,80,80.0,27,4.7,0.0,0.0,0.0,High
2362,44,Male,Alabama,64,64.0,30,4.3,0.0,0.0,0.0,Medium
2363,27,Male,Virginia,41,41.0,24,2.7,0.0,0.0,0.0,Low
2364,60,Male,Pennsylvania,79,79.0,38,4.2,0.0,0.0,0.0,High
2365,62,Male,Mississippi,60,60.0,4,4.2,0.0,0.0,0.0,Medium
2366,52,Male,Wyoming,91,91.0,32,2.5,0.0,0.0,0.0,High
2367,30,Male,New Mexico,66,66.0,32,3.6,0.0,0.0,0.0,Medium
2368,66,Male,North Dakota,85,85.0,28,3.4,0.0,0.0,0.0,High
2369,29,Male,New Jersey,38,38.0,6,3.3,0.0,0.0,0.0,Low
2370,24,Male,Vermont,23,23.0,24,4.6,0.0,0.0,0.0,Low
2371,51,Male,Alaska,71,71.0,38,3.9,0.0,0.0,0.0,Medium
2372,67,Male,Indiana,25,25.0,28,3.7,0.0,0.0,0.0,Low
2373,50,Male,Alabama,39,39.0,9,3.1,0.0,0.0,0.0,Low
2374,37,Male,Michigan,20,20.0,21,4.9,0.0,0.0,0.0,Low
2375,69,Male,Washington,73,73.0,31,4.7,0.0,0.0,0.0,Medium
2376,60,Male,Virginia,63,63.0,18,2.9,0.0,0.0,0.0,Medium
2377,21,Male,Tennessee,94,94.0,5,4.1,0.0,0.0,0.0,High
2378,44,Male,South Dakota,94,94.0,22,4.0,0.0,0.0,0.0,High
2379,26,Male,New Hampshire,71,71.0,37,2.7,0.0,0.0,0.0,Medium
2380,40,Male,South Dakota,77,77.0,22,4.0,0.0,0.0,0.0,High
2381,41,Male,Pennsylvania,66,66.0,36,2.5,0.0,0.0,0.0,Medium
2382,62,Male,Wisconsin,23,23.0,23,4.5,0.0,0.0,0.0,Low
2383,39,Male,California,60,60.0,44,3.9,0.0,0.0,0.0,Medium
2384,53,Male,Rhode Island,72,72.0,25,4.9,0.0,0.0,0.0,Medium
2385,24,Male,Alabama,35,35.0,40,3.3,0.0,0.0,0.0,Low
2386,41,Male,Oklahoma,31,31.0,12,3.8,0.0,0.0,0.0,Low
2387,19,Male,Illinois,33,33.0,14,2.9,0.0,0.0,0.0,Low
2388,36,Male,Tennessee,95,95.0,14,4.0,0.0,0.0,0.0,High
2389,21,Male,Alabama,68,68.0,10,4.1,0.0,0.0,0.0,Medium
2390,25,Male,Kansas,87,87.0,17,3.1,0.0,0.0,0.0,High
2391,65,Male,Arizona,64,64.0,24,4.6,0.0,0.0,0.0,Medium
2392,42,Male,Michigan,74,74.0,31,4.6,0.0,0.0,0.0,High
2393,40,Male,Missouri,62,62.0,36,2.6,0.0,0.0,0.0,Medium
2394,58,Male,Louisiana,97,97.0,38,5.0,0.0,0.0,0.0,High
2395,40,Male,Connecticut,47,47.0,23,2.9,0.0,0.0,0.0,Medium
2396,62,Male,Connecticut,83,83.0,47,3.5,0.0,0.0,0.0,High
2397,38,Male,Oregon,82,82.0,20,3.7,0.0,0.0,0.0,High
2398,37,Male,West Virginia,26,26.0,41,2.9,0.0,0.0,0.0,Low
2399,65,Male,Florida,81,81.0,44,4.3,0.0,0.0,0.0,High
2400,55,Male,New Hampshire,44,44.0,31,3.2,0.0,0.0,0.0,Low
2401,43,Male,Oregon,88,88.0,11,4.2,0.0,0.0,0.0,High
2402,43,Male,Oregon,76,76.0,25,4.2,0.0,0.0,0.0,High
2403,45,Male,Utah,89,89.0,31,3.8,0.0,0.0,0.0,High
2404,64,Male,Missouri,22,22.0,40,4.4,0.0,0.0,0.0,Low
2405,28,Male,West Virginia,33,33.0,23,3.1,0.0,0.0,0.0,Low
2406,69,Male,California,97,97.0,5,5.0,0.0,0.0,0.0,High
2407,54,Male,California,57,57.0,26,4.7,0.0,0.0,0.0,Medium
2408,52,Male,Illinois,38,38.0,11,3.0,0.0,0.0,0.0,Low
2409,23,Male,Hawaii,55,55.0,44,4.2,0.0,0.0,0.0,Medium
2410,26,Male,Washington,37,37.0,47,3.0,0.0,0.0,0.0,Low
2411,48,Male,Wisconsin,43,43.0,46,3.7,0.0,0.0,0.0,Low
2412,49,Male,Virginia,96,96.0,35,2.7,0.0,0.0,0.0,High
2413,53,Male,Oregon,51,51.0,8,4.3,0.0,0.0,0.0,Medium
2414,69,Male,Pennsylvania,95,95.0,30,2.7,0.0,0.0,0.0,High
2415,26,Male,Virginia,26,26.0,14,3.7,0.0,0.0,0.0,Low
2416,21,Male,Hawaii,34,34.0,30,4.3,0.0,0.0,0.0,Low
2417,59,Male,Nebraska,83,83.0,26,4.0,0.0,0.0,0.0,High
2418,21,Male,Alaska,24,24.0,32,3.3,0.0,0.0,0.0,Low
2419,22,Male,Michigan,69,69.0,47,4.0,0.0,0.0,0.0,Medium
2420,26,Male,North Carolina,40,40.0,11,2.7,0.0,0.0,0.0,Low
2421,41,Male,North Carolina,87,87.0,28,4.2,0.0,0.0,0.0,High
2422,37,Male,Minnesota,46,46.0,2,4.6,0.0,0.0,0.0,Medium
2423,30,Male,Georgia,82,82.0,45,4.8,0.0,0.0,0.0,High
2424,49,Male,West Virginia,81,81.0,7,2.8,0.0,0.0,0.0,High
2425,49,Male,Delaware,57,57.0,28,4.5,0.0,0.0,0.0,Medium
2426,58,Male,North Dakota,49,49.0,34,3.0,0.0,0.0,0.0,Medium
2427,70,Male,Florida,42,42.0,26,4.6,0.0,0.0,0.0,Low
2428,27,Male,Oregon,26,26.0,45,3.3,0.0,0.0,0.0,Low
2429,65,Male,Idaho,38,38.0,34,4.4,0.0,0.0,0.0,Low
2430,57,Male,Virginia,57,57.0,47,4.4,0.0,0.0,0.0,Medium
2431,20,Male,North Dakota,100,100.0,42,4.3,0.0,0.0,0.0,High
2432,34,Male,Alabama,73,73.0,27,3.4,0.0,0.0,0.0,Medium
2433,59,Male,Hawaii,66,66.0,43,2.8,0.0,0.0,0.0,Medium
2434,54,Male,Oregon,73,73.0,16,3.4,0.0,0.0,0.0,Medium
2435,36,Male,Utah,45,45.0,40,5.0,0.0,0.0,0.0,Low
2436,21,Male,Hawaii,27,27.0,29,4.5,0.0,0.0,0.0,Low
2437,52,Male,Connecticut,24,24.0,38,2.7,0.0,0.0,0.0,Low
2438,43,Male,Wyoming,59,59.0,34,3.4,0.0,0.0,0.0,Medium
2439,32,Male,Delaware,20,20.0,30,3.4,0.0,0.0,0.0,Low
2440,55,Male,Arkansas,44,44.0,45,2.8,0.0,0.0,0.0,Low
2441,31,Male,Indiana,90,90.0,47,4.7,0.0,0.0,0.0,High
2442,45,Male,California,36,36.0,5,4.7,0.0,0.0,0.0,Low
2443,53,Male,Wyoming,95,95.0,50,4.7,0.0,0.0,0.0,High
2444,24,Male,South Dakota,30,30.0,24,3.4,0.0,0.0,0.0,Low
2445,47,Male,West Virginia,65,65.0,15,3.7,0.0,0.0,0.0,Medium
2446,63,Male,Tennessee,96,96.0,50,4.1,0.0,0.0,0.0,High
2447,38,Male,Alaska,65,65.0,7,2.9,0.0,0.0,0.0,Medium
2448,59,Male,South Dakota,47,47.0,10,3.2,0.0,0.0,0.0,Medium
2449,54,Male,Tennessee,25,25.0,38,3.0,0.0,0.0,0.0,Low
2450,26,Male,Alabama,56,56.0,31,4.1,0.0,0.0,0.0,Medium
2451,68,Male,North Carolina,76,76.0,7,4.5,0.0,0.0,0.0,High
2452,41,Male,Oklahoma,60,60.0,27,3.4,0.0,0.0,0.0,Medium
2453,68,Male,New York,67,67.0,45,4.1,0.0,0.0,0.0,Medium
2454,21,Male,Iowa,95,95.0,13,4.6,0.0,0.0,0.0,High
2455,32,Male,Alaska,72,72.0,33,4.6,0.0,0.0,0.0,Medium
2456,20,Male,Alaska,98,98.0,25,3.4,0.0,0.0,0.0,High
2457,59,Male,Nebraska,83,83.0,5,3.3,0.0,0.0,0.0,High
2458,53,Male,Delaware,37,37.0,23,3.6,0.0,0.0,0.0,Low
2459,66,Male,Texas,85,85.0,17,4.6,0.0,0.0,0.0,High
2460,47,Male,Missouri,36,36.0,14,4.3,0.0,0.0,0.0,Low
2461,58,Male,Maine,36,36.0,28,4.0,0.0,0.0,0.0,Low
2462,28,Male,Pennsylvania,86,86.0,19,4.8,0.0,0.0,0.0,High
2463,68,Male,Missouri,99,99.0,31,4.3,0.0,0.0,0.0,High
2464,60,Male,Mississippi,21,21.0,25,3.3,0.0,0.0,0.0,Low
2465,47,Male,Hawaii,84,84.0,4,2.8,0.0,0.0,0.0,High
2466,18,Male,Texas,63,63.0,20,4.4,0.0,0.0,0.0,Medium
2467,32,Male,South Dakota,84,84.0,37,3.7,0.0,0.0,0.0,High
2468,27,Male,New Jersey,72,72.0,28,3.6,0.0,0.0,0.0,Medium
2469,65,Male,Connecticut,21,21.0,6,3.7,0.0,0.0,0.0,Low
2470,68,Male,Maryland,92,92.0,27,5.0,0.0,0.0,0.0,High
2471,55,Male,Arizona,72,72.0,29,2.7,0.0,0.0,0.0,Medium
2472,30,Male,Oklahoma,83,83.0,1,4.3,0.0,0.0,0.0,High
2473,24,Male,Utah,73,73.0,31,4.1,0.0,0.0,0.0,Medium
2474,57,Male,Arkansas,98,98.0,28,2.6,0.0,0.0,0.0,High
2475,23,Male,North Carolina,76,76.0,19,3.2,0.0,0.0,0.0,High
2476,69,Male,California,43,43.0,36,3.5,0.0,0.0,0.0,Low
2477,60,Male,Colorado,60,60.0,28,3.7,0.0,0.0,0.0,Medium
2478,25,Male,California,40,40.0,29,3.8,0.0,0.0,0.0,Low
2479,18,Male,Vermont,93,93.0,9,4.8,0.0,0.0,0.0,High
2480,37,Male,Kansas,98,98.0,26,4.2,0.0,0.0,0.0,High
2481,61,Male,Ohio,91,91.0,7,2.9,0.0,0.0,0.0,High
2482,41,Male,New Jersey,92,92.0,35,2.9,0.0,0.0,0.0,High
2483,69,Male,Arizona,87,87.0,46,4.8,0.0,0.0,0.0,High
2484,32,Male,Arizona,96,96.0,8,2.9,0.0,0.0,0.0,High
2485,60,Male,New Hampshire,97,97.0,50,4.8,0.0,0.0,0.0,High
2486,43,Male,Louisiana,55,55.0,37,4.6,0.0,0.0,0.0,Medium
2487,61,Male,Texas,58,58.0,6,4.4,0.0,0.0,0.0,Medium
2488,57,Male,Montana,21,21.0,16,3.0,0.0,0.0,0.0,Low
2489,56,Male,New Hampshire,82,82.0,30,4.4,0.0,0.0,0.0,High
2490,66,Male,South Dakota,34,34.0,50,3.9,0.0,0.0,0.0,Low
2491,52,Male,Montana,78,78.0,5,4.0,0.0,0.0,0.0,High
2492,63,Male,North Carolina,47,47.0,15,2.5,0.0,0.0,0.0,Medium
2493,50,Male,South Dakota,96,96.0,34,4.1,0.0,0.0,0.0,High
2494,21,Male,Maine,23,23.0,6,4.8,0.0,0.0,0.0,Low
2495,42,Male,Oklahoma,27,27.0,26,2.6,0.0,0.0,0.0,Low
2496,40,Male,Nebraska,37,37.0,34,3.1,0.0,0.0,0.0,Low
2497,67,Male,Illinois,79,79.0,37,3.2,0.0,0.0,0.0,High
2498,35,Male,Colorado,40,40.0,28,4.2,0.0,0.0,0.0,Low
2499,18,Male,Massachusetts,39,39.0,38,2.6,0.0,0.0,0.0,Low
2500,52,Male,Louisiana,73,73.0,2,3.1,0.0,0.0,0.0,Medium
2501,59,Male,Massachusetts,84,84.0,32,2.9,0.0,0.0,0.0,High
2502,49,Male,West Virginia,94,94.0,30,4.6,0.0,0.0,0.0,High
2503,46,Male,Idaho,47,47.0,17,4.1,0.0,0.0,0.0,Medium
2504,69,Male,Ohio,77,77.0,5,2.5,0.0,0.0,0.0,High
2505,56,Male,Rhode Island,94,94.0,31,4.0,0.0,0.0,0.0,High
2506,27,Male,Illinois,75,75.0,43,3.5,0.0,0.0,0.0,High
2507,57,Male,New York,82,82.0,19,4.4,0.0,0.0,0.0,High
2508,58,Male,Louisiana,36,36.0,32,2.9,0.0,0.0,0.0,Low
2509,23,Male,California,90,90.0,5,3.1,0.0,0.0,0.0,High
2510,19,Male,Washington,48,48.0,9,4.4,0.0,0.0,0.0,Medium
2511,40,Male,South Dakota,42,42.0,48,4.4,0.0,0.0,0.0,Low
2512,54,Male,Idaho,33,33.0,1,2.7,0.0,0.0,0.0,Low
2513,50,Male,North Dakota,63,63.0,20,4.9,0.0,0.0,0.0,Medium
2514,69,Male,Washington,53,53.0,42,3.5,0.0,0.0,0.0,Medium
2515,42,Male,Alaska,37,37.0,45,4.8,0.0,0.0,0.0,Low
2516,37,Male,Kansas,92,92.0,41,4.2,0.0,0.0,0.0,High
2517,46,Male,Utah,73,73.0,36,4.6,0.0,0.0,0.0,Medium
2518,64,Male,Wyoming,38,38.0,10,2.9,0.0,0.0,0.0,Low
2519,20,Male,Maine,51,51.0,31,4.0,0.0,0.0,0.0,Medium
2520,40,Male,Michigan,90,90.0,21,4.9,0.0,0.0,0.0,High
2521,64,Male,Illinois,56,56.0,16,3.1,0.0,0.0,0.0,Medium
2522,29,Male,Minnesota,33,33.0,18,4.4,0.0,0.0,0.0,Low
2523,20,Male,Massachusetts,53,53.0,20,2.5,0.0,0.0,0.0,Medium
2524,43,Male,New Jersey,24,24.0,21,3.4,0.0,0.0,0.0,Low
2525,60,Male,Kansas,59,59.0,23,3.7,0.0,0.0,0.0,Medium
2526,39,Male,Kentucky,72,72.0,20,4.2,0.0,0.0,0.0,Medium
2527,47,Male,Rhode Island,28,28.0,30,3.4,0.0,0.0,0.0,Low
2528,19,Male,Illinois,36,36.0,33,3.6,0.0,0.0,0.0,Low
2529,52,Male,Alabama,47,47.0,31,4.7,0.0,0.0,0.0,Medium
2530,34,Male,Tennessee,62,62.0,48,4.7,0.0,0.0,0.0,Medium
2531,25,Male,Massachusetts,98,98.0,28,3.6,0.0,0.0,0.0,High
2532,43,Male,Texas,28,28.0,7,4.6,0.0,0.0,0.0,Low
2533,55,Male,Nebraska,86,86.0,4,2.6,0.0,0.0,0.0,High
2534,66,Male,Pennsylvania,46,46.0,49,3.1,0.0,0.0,0.0,Medium
2535,41,Male,Virginia,42,42.0,22,3.2,0.0,0.0,0.0,Low
2536,47,Male,Vermont,80,80.0,39,3.9,0.0,0.0,0.0,High
2537,51,Male,Oklahoma,39,39.0,45,4.9,0.0,0.0,0.0,Low
2538,44,Male,Maine,49,49.0,30,4.1,0.0,0.0,0.0,Medium
2539,18,Male,New Jersey,32,32.0,33,4.2,0.0,0.0,0.0,Low
2540,33,Male,Massachusetts,73,73.0,24,4.1,0.0,0.0,0.0,Medium
2541,24,Male,New Jersey,42,42.0,11,3.9,0.0,0.0,0.0,Low
2542,33,Male,Washington,58,58.0,13,2.7,0.0,0.0,0.0,Medium
2543,61,Male,Arkansas,22,22.0,27,3.7,0.0,0.0,0.0,Low
2544,27,Male,West Virginia,56,56.0,30,2.7,0.0,0.0,0.0,Medium
2545,46,Male,Delaware,70,70.0,39,2.5,0.0,0.0,0.0,Medium
2546,38,Male,Texas,50,50.0,10,3.9,0.0,0.0,0.0,Medium
2547,63,Male,Texas,21,21.0,4,3.0,0.0,0.0,0.0,Low
2548,47,Male,Mississippi,97,97.0,16,3.2,0.0,0.0,0.0,High
2549,42,Male,Texas,63,63.0,34,3.8,0.0,0.0,0.0,Medium
2550,41,Male,Virginia,60,60.0,11,2.7,0.0,0.0,0.0,Medium
2551,53,Male,New Hampshire,52,52.0,30,3.0,0.0,0.0,0.0,Medium
2552,29,Male,Minnesota,32,32.0,40,4.1,0.0,0.0,0.0,Low
2553,61,Male,Maryland,48,48.0,13,3.2,0.0,0.0,0.0,Medium
2554,69,Male,Vermont,25,25.0,28,4.5,0.0,0.0,0.0,Low
2555,51,Male,Kansas,68,68.0,49,4.3,0.0,0.0,0.0,Medium
2556,24,Male,Idaho,74,74.0,23,3.5,0.0,0.0,0.0,High
2557,24,Male,Montana,88,88.0,4,3.1,0.0,0.0,0.0,High
2558,70,Male,Oklahoma,23,23.0,17,3.9,0.0,0.0,0.0,Low
2559,49,Male,California,32,32.0,24,2.7,0.0,0.0,0.0,Low
2560,48,Male,Mississippi,71,71.0,21,4.0,0.0,0.0,0.0,Medium
2561,58,Male,California,62,62.0,17,2.7,0.0,0.0,0.0,Medium
2562,32,Male,New York,20,20.0,22,2.7,0.0,0.0,0.0,Low
2563,57,Male,Arizona,62,62.0,27,4.7,0.0,0.0,0.0,Medium
2564,69,Male,Massachusetts,81,81.0,1,4.5,0.0,0.0,0.0,High
2565,42,Male,Kentucky,90,90.0,27,3.0,0.0,0.0,0.0,High
2566,30,Male,Vermont,43,43.0,8,3.6,0.0,0.0,0.0,Low
2567,35,Male,Missouri,38,38.0,43,3.3,0.0,0.0,0.0,Low
2568,19,Male,Michigan,25,25.0,24,4.3,0.0,0.0,0.0,Low
2569,52,Male,Texas,98,98.0,29,4.3,0.0,0.0,0.0,High
2570,42,Male,New York,75,75.0,10,4.8,0.0,0.0,0.0,High
2571,36,Male,New Mexico,27,27.0,12,4.0,0.0,0.0,0.0,Low
2572,45,Male,Mississippi,27,27.0,48,3.5,0.0,0.0,0.0,Low
2573,54,Male,Washington,42,42.0,40,3.9,0.0,0.0,0.0,Low
2574,54,Male,New Mexico,90,90.0,1,4.4,0.0,0.0,0.0,High
2575,27,Male,Florida,63,63.0,26,4.6,0.0,0.0,0.0,Medium
